schedule_id,binary_sequence,requirement_id,covers,initial_group,depth,deadline,threshold,requirement_description
sched_0001,0000,R_label=medium_depth=9in_t=3_theta>=20,0,medium,9in,3,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 3."
sched_0001,0000,R_label=medium_depth=9in_t=4_theta>=20,0,medium,9in,4,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 4."
sched_0001,0000,R_label=wet_depth=1in_t=1_theta>=26,0,wet,1in,1,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 1."
sched_0001,0000,R_label=wet_depth=1in_t=2_theta>=26,0,wet,1in,2,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 2."
sched_0001,0000,R_label=wet_depth=1in_t=3_theta>=26,0,wet,1in,3,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 3."
sched_0001,0000,R_label=wet_depth=1in_t=4_theta>=26,0,wet,1in,4,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 4."
sched_0001,0000,R_label=wet_depth=5in_t=1_theta>=24,0,wet,5in,1,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 1."
sched_0001,0000,R_label=wet_depth=5in_t=2_theta>=24,0,wet,5in,2,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 2."
sched_0001,0000,R_label=wet_depth=5in_t=3_theta>=24,0,wet,5in,3,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 3."
sched_0001,0000,R_label=wet_depth=5in_t=4_theta>=24,0,wet,5in,4,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 4."
sched_0001,0000,R_label=wet_depth=9in_t=1_theta>=22,0,wet,9in,1,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 1."
sched_0001,0000,R_label=wet_depth=9in_t=2_theta>=22,0,wet,9in,2,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 2."
sched_0001,0000,R_label=wet_depth=9in_t=3_theta>=22,0,wet,9in,3,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 3."
sched_0001,0000,R_label=wet_depth=9in_t=4_theta>=22,0,wet,9in,4,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 4."
sched_0002,0001,R_label=dry_depth=1in_t=1_theta>=22,0,dry,1in,1,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 1."
sched_0002,0001,R_label=dry_depth=1in_t=2_theta>=22,0,dry,1in,2,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 2."
sched_0002,0001,R_label=dry_depth=1in_t=3_theta>=22,0,dry,1in,3,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 3."
sched_0002,0001,R_label=dry_depth=1in_t=4_theta>=22,1,dry,1in,4,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 4."
sched_0002,0001,R_label=dry_depth=5in_t=1_theta>=20,0,dry,5in,1,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 1."
sched_0002,0001,R_label=dry_depth=5in_t=2_theta>=20,0,dry,5in,2,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 2."
sched_0002,0001,R_label=dry_depth=5in_t=3_theta>=20,0,dry,5in,3,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 3."
sched_0002,0001,R_label=dry_depth=5in_t=4_theta>=20,1,dry,5in,4,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 4."
sched_0002,0001,R_label=dry_depth=9in_t=1_theta>=18,0,dry,9in,1,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 1."
sched_0002,0001,R_label=dry_depth=9in_t=2_theta>=18,0,dry,9in,2,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 2."
sched_0002,0001,R_label=dry_depth=9in_t=3_theta>=18,0,dry,9in,3,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 3."
sched_0002,0001,R_label=dry_depth=9in_t=4_theta>=18,1,dry,9in,4,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 4."
sched_0002,0001,R_label=medium_depth=1in_t=1_theta>=24,0,medium,1in,1,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 1."
sched_0002,0001,R_label=medium_depth=1in_t=2_theta>=24,0,medium,1in,2,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 2."
sched_0002,0001,R_label=medium_depth=1in_t=3_theta>=24,0,medium,1in,3,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 3."
sched_0002,0001,R_label=medium_depth=1in_t=4_theta>=24,1,medium,1in,4,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 4."
sched_0002,0001,R_label=medium_depth=5in_t=1_theta>=22,0,medium,5in,1,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 1."
sched_0002,0001,R_label=medium_depth=5in_t=2_theta>=22,0,medium,5in,2,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 2."
sched_0002,0001,R_label=medium_depth=5in_t=3_theta>=22,0,medium,5in,3,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 3."
sched_0002,0001,R_label=medium_depth=5in_t=4_theta>=22,1,medium,5in,4,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 4."
sched_0002,0001,R_label=medium_depth=9in_t=1_theta>=20,0,medium,9in,1,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 1."
sched_0002,0001,R_label=medium_depth=9in_t=2_theta>=20,0,medium,9in,2,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 2."
sched_0002,0001,R_label=medium_depth=9in_t=3_theta>=20,0,medium,9in,3,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 3."
sched_0002,0001,R_label=medium_depth=9in_t=4_theta>=20,1,medium,9in,4,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 4."
sched_0002,0001,R_label=wet_depth=1in_t=1_theta>=26,0,wet,1in,1,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 1."
sched_0002,0001,R_label=wet_depth=1in_t=2_theta>=26,0,wet,1in,2,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 2."
sched_0002,0001,R_label=wet_depth=1in_t=3_theta>=26,0,wet,1in,3,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 3."
sched_0002,0001,R_label=wet_depth=1in_t=4_theta>=26,0,wet,1in,4,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 4."
sched_0002,0001,R_label=wet_depth=5in_t=1_theta>=24,0,wet,5in,1,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 1."
sched_0002,0001,R_label=wet_depth=5in_t=2_theta>=24,0,wet,5in,2,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 2."
sched_0002,0001,R_label=wet_depth=5in_t=3_theta>=24,0,wet,5in,3,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 3."
sched_0002,0001,R_label=wet_depth=5in_t=4_theta>=24,1,wet,5in,4,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 4."
sched_0002,0001,R_label=wet_depth=9in_t=1_theta>=22,0,wet,9in,1,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 1."
sched_0002,0001,R_label=wet_depth=9in_t=2_theta>=22,0,wet,9in,2,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 2."
sched_0002,0001,R_label=wet_depth=9in_t=3_theta>=22,0,wet,9in,3,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 3."
sched_0002,0001,R_label=wet_depth=9in_t=4_theta>=22,1,wet,9in,4,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 4."
sched_0003,0010,R_label=dry_depth=1in_t=1_theta>=22,0,dry,1in,1,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 1."
sched_0003,0010,R_label=dry_depth=1in_t=2_theta>=22,0,dry,1in,2,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 2."
sched_0003,0010,R_label=dry_depth=1in_t=3_theta>=22,1,dry,1in,3,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 3."
sched_0003,0010,R_label=dry_depth=1in_t=4_theta>=22,1,dry,1in,4,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 4."
sched_0003,0010,R_label=dry_depth=5in_t=1_theta>=20,0,dry,5in,1,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 1."
sched_0003,0010,R_label=dry_depth=5in_t=2_theta>=20,0,dry,5in,2,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 2."
sched_0003,0010,R_label=dry_depth=5in_t=3_theta>=20,1,dry,5in,3,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 3."
sched_0003,0010,R_label=dry_depth=5in_t=4_theta>=20,1,dry,5in,4,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 4."
sched_0003,0010,R_label=dry_depth=9in_t=1_theta>=18,0,dry,9in,1,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 1."
sched_0003,0010,R_label=dry_depth=9in_t=2_theta>=18,0,dry,9in,2,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 2."
sched_0003,0010,R_label=dry_depth=9in_t=3_theta>=18,1,dry,9in,3,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 3."
sched_0003,0010,R_label=dry_depth=9in_t=4_theta>=18,1,dry,9in,4,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 4."
sched_0003,0010,R_label=medium_depth=1in_t=1_theta>=24,0,medium,1in,1,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 1."
sched_0003,0010,R_label=medium_depth=1in_t=2_theta>=24,0,medium,1in,2,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 2."
sched_0003,0010,R_label=medium_depth=1in_t=3_theta>=24,1,medium,1in,3,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 3."
sched_0003,0010,R_label=medium_depth=1in_t=4_theta>=24,1,medium,1in,4,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 4."
sched_0003,0010,R_label=medium_depth=5in_t=1_theta>=22,0,medium,5in,1,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 1."
sched_0003,0010,R_label=medium_depth=5in_t=2_theta>=22,0,medium,5in,2,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 2."
sched_0003,0010,R_label=medium_depth=5in_t=3_theta>=22,1,medium,5in,3,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 3."
sched_0003,0010,R_label=medium_depth=5in_t=4_theta>=22,1,medium,5in,4,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 4."
sched_0003,0010,R_label=medium_depth=9in_t=1_theta>=20,0,medium,9in,1,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 1."
sched_0003,0010,R_label=medium_depth=9in_t=2_theta>=20,0,medium,9in,2,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 2."
sched_0003,0010,R_label=medium_depth=9in_t=3_theta>=20,1,medium,9in,3,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 3."
sched_0003,0010,R_label=medium_depth=9in_t=4_theta>=20,1,medium,9in,4,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 4."
sched_0003,0010,R_label=wet_depth=1in_t=1_theta>=26,0,wet,1in,1,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 1."
sched_0003,0010,R_label=wet_depth=1in_t=2_theta>=26,0,wet,1in,2,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 2."
sched_0003,0010,R_label=wet_depth=1in_t=3_theta>=26,0,wet,1in,3,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 3."
sched_0003,0010,R_label=wet_depth=1in_t=4_theta>=26,0,wet,1in,4,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 4."
sched_0003,0010,R_label=wet_depth=5in_t=1_theta>=24,0,wet,5in,1,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 1."
sched_0003,0010,R_label=wet_depth=5in_t=2_theta>=24,0,wet,5in,2,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 2."
sched_0003,0010,R_label=wet_depth=5in_t=3_theta>=24,1,wet,5in,3,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 3."
sched_0003,0010,R_label=wet_depth=5in_t=4_theta>=24,1,wet,5in,4,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 4."
sched_0003,0010,R_label=wet_depth=9in_t=1_theta>=22,0,wet,9in,1,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 1."
sched_0003,0010,R_label=wet_depth=9in_t=2_theta>=22,0,wet,9in,2,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 2."
sched_0003,0010,R_label=wet_depth=9in_t=3_theta>=22,1,wet,9in,3,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 3."
sched_0003,0010,R_label=wet_depth=9in_t=4_theta>=22,1,wet,9in,4,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 4."
sched_0004,0011,R_label=dry_depth=1in_t=1_theta>=22,0,dry,1in,1,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 1."
sched_0004,0011,R_label=dry_depth=1in_t=2_theta>=22,0,dry,1in,2,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 2."
sched_0004,0011,R_label=dry_depth=1in_t=3_theta>=22,1,dry,1in,3,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 3."
sched_0004,0011,R_label=dry_depth=1in_t=4_theta>=22,1,dry,1in,4,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 4."
sched_0004,0011,R_label=dry_depth=5in_t=1_theta>=20,0,dry,5in,1,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 1."
sched_0004,0011,R_label=dry_depth=5in_t=2_theta>=20,0,dry,5in,2,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 2."
sched_0004,0011,R_label=dry_depth=5in_t=3_theta>=20,1,dry,5in,3,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 3."
sched_0004,0011,R_label=dry_depth=5in_t=4_theta>=20,1,dry,5in,4,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 4."
sched_0004,0011,R_label=dry_depth=9in_t=1_theta>=18,0,dry,9in,1,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 1."
sched_0004,0011,R_label=dry_depth=9in_t=2_theta>=18,0,dry,9in,2,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 2."
sched_0004,0011,R_label=dry_depth=9in_t=3_theta>=18,1,dry,9in,3,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 3."
sched_0004,0011,R_label=dry_depth=9in_t=4_theta>=18,1,dry,9in,4,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 4."
sched_0004,0011,R_label=medium_depth=1in_t=1_theta>=24,0,medium,1in,1,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 1."
sched_0004,0011,R_label=medium_depth=1in_t=2_theta>=24,0,medium,1in,2,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 2."
sched_0004,0011,R_label=medium_depth=1in_t=3_theta>=24,1,medium,1in,3,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 3."
sched_0004,0011,R_label=medium_depth=1in_t=4_theta>=24,1,medium,1in,4,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 4."
sched_0004,0011,R_label=medium_depth=5in_t=1_theta>=22,0,medium,5in,1,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 1."
sched_0004,0011,R_label=medium_depth=5in_t=2_theta>=22,0,medium,5in,2,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 2."
sched_0004,0011,R_label=medium_depth=5in_t=3_theta>=22,1,medium,5in,3,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 3."
sched_0004,0011,R_label=medium_depth=5in_t=4_theta>=22,1,medium,5in,4,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 4."
sched_0004,0011,R_label=medium_depth=9in_t=1_theta>=20,0,medium,9in,1,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 1."
sched_0004,0011,R_label=medium_depth=9in_t=2_theta>=20,0,medium,9in,2,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 2."
sched_0004,0011,R_label=medium_depth=9in_t=3_theta>=20,1,medium,9in,3,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 3."
sched_0004,0011,R_label=medium_depth=9in_t=4_theta>=20,1,medium,9in,4,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 4."
sched_0004,0011,R_label=wet_depth=1in_t=1_theta>=26,0,wet,1in,1,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 1."
sched_0004,0011,R_label=wet_depth=1in_t=2_theta>=26,0,wet,1in,2,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 2."
sched_0004,0011,R_label=wet_depth=1in_t=3_theta>=26,0,wet,1in,3,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 3."
sched_0004,0011,R_label=wet_depth=1in_t=4_theta>=26,0,wet,1in,4,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 4."
sched_0004,0011,R_label=wet_depth=5in_t=1_theta>=24,0,wet,5in,1,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 1."
sched_0004,0011,R_label=wet_depth=5in_t=2_theta>=24,0,wet,5in,2,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 2."
sched_0004,0011,R_label=wet_depth=5in_t=3_theta>=24,1,wet,5in,3,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 3."
sched_0004,0011,R_label=wet_depth=5in_t=4_theta>=24,1,wet,5in,4,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 4."
sched_0004,0011,R_label=wet_depth=9in_t=1_theta>=22,0,wet,9in,1,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 1."
sched_0004,0011,R_label=wet_depth=9in_t=2_theta>=22,0,wet,9in,2,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 2."
sched_0004,0011,R_label=wet_depth=9in_t=3_theta>=22,1,wet,9in,3,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 3."
sched_0004,0011,R_label=wet_depth=9in_t=4_theta>=22,1,wet,9in,4,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 4."
sched_0005,0100,R_label=dry_depth=1in_t=1_theta>=22,0,dry,1in,1,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 1."
sched_0005,0100,R_label=dry_depth=1in_t=2_theta>=22,1,dry,1in,2,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 2."
sched_0005,0100,R_label=dry_depth=1in_t=3_theta>=22,1,dry,1in,3,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 3."
sched_0005,0100,R_label=dry_depth=1in_t=4_theta>=22,1,dry,1in,4,22.0,"For initial label 'dry', depth 1in must reach theta >= 22% by time step 4."
sched_0005,0100,R_label=dry_depth=5in_t=1_theta>=20,0,dry,5in,1,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 1."
sched_0005,0100,R_label=dry_depth=5in_t=2_theta>=20,1,dry,5in,2,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 2."
sched_0005,0100,R_label=dry_depth=5in_t=3_theta>=20,1,dry,5in,3,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 3."
sched_0005,0100,R_label=dry_depth=5in_t=4_theta>=20,1,dry,5in,4,20.0,"For initial label 'dry', depth 5in must reach theta >= 20% by time step 4."
sched_0005,0100,R_label=dry_depth=9in_t=1_theta>=18,0,dry,9in,1,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 1."
sched_0005,0100,R_label=dry_depth=9in_t=2_theta>=18,1,dry,9in,2,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 2."
sched_0005,0100,R_label=dry_depth=9in_t=3_theta>=18,1,dry,9in,3,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 3."
sched_0005,0100,R_label=dry_depth=9in_t=4_theta>=18,1,dry,9in,4,18.0,"For initial label 'dry', depth 9in must reach theta >= 18% by time step 4."
sched_0005,0100,R_label=medium_depth=1in_t=1_theta>=24,0,medium,1in,1,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 1."
sched_0005,0100,R_label=medium_depth=1in_t=2_theta>=24,1,medium,1in,2,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 2."
sched_0005,0100,R_label=medium_depth=1in_t=3_theta>=24,1,medium,1in,3,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 3."
sched_0005,0100,R_label=medium_depth=1in_t=4_theta>=24,1,medium,1in,4,24.0,"For initial label 'medium', depth 1in must reach theta >= 24% by time step 4."
sched_0005,0100,R_label=medium_depth=5in_t=1_theta>=22,0,medium,5in,1,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 1."
sched_0005,0100,R_label=medium_depth=5in_t=2_theta>=22,1,medium,5in,2,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 2."
sched_0005,0100,R_label=medium_depth=5in_t=3_theta>=22,1,medium,5in,3,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 3."
sched_0005,0100,R_label=medium_depth=5in_t=4_theta>=22,1,medium,5in,4,22.0,"For initial label 'medium', depth 5in must reach theta >= 22% by time step 4."
sched_0005,0100,R_label=medium_depth=9in_t=1_theta>=20,0,medium,9in,1,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 1."
sched_0005,0100,R_label=medium_depth=9in_t=2_theta>=20,1,medium,9in,2,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 2."
sched_0005,0100,R_label=medium_depth=9in_t=3_theta>=20,1,medium,9in,3,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 3."
sched_0005,0100,R_label=medium_depth=9in_t=4_theta>=20,1,medium,9in,4,20.0,"For initial label 'medium', depth 9in must reach theta >= 20% by time step 4."
sched_0005,0100,R_label=wet_depth=1in_t=1_theta>=26,0,wet,1in,1,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 1."
sched_0005,0100,R_label=wet_depth=1in_t=2_theta>=26,0,wet,1in,2,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 2."
sched_0005,0100,R_label=wet_depth=1in_t=3_theta>=26,0,wet,1in,3,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 3."
sched_0005,0100,R_label=wet_depth=1in_t=4_theta>=26,0,wet,1in,4,26.0,"For initial label 'wet', depth 1in must reach theta >= 26% by time step 4."
sched_0005,0100,R_label=wet_depth=5in_t=1_theta>=24,0,wet,5in,1,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 1."
sched_0005,0100,R_label=wet_depth=5in_t=2_theta>=24,1,wet,5in,2,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 2."
sched_0005,0100,R_label=wet_depth=5in_t=3_theta>=24,1,wet,5in,3,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 3."
sched_0005,0100,R_label=wet_depth=5in_t=4_theta>=24,1,wet,5in,4,24.0,"For initial label 'wet', depth 5in must reach theta >= 24% by time step 4."
sched_0005,0100,R_label=wet_depth=9in_t=1_theta>=22,0,wet,9in,1,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 1."
sched_0005,0100,R_label=wet_depth=9in_t=2_theta>=22,1,wet,9in,2,22.0,"For initial label 'wet', depth 9in must reach theta >= 22% by time step 2."
